redshift log_likelihood
3.893489814744685 -0.4504761095754775
3.8885987708594634 -0.44056038971554223
3.8837126155734216 -0.43805965544855496
3.8788313440004094 -0.43338658065715363
3.873954951259149 -0.4210950970431171
3.8690834324732366 -0.43656149644653125
3.8642167827711624 -0.47162113150139195
3.8593549972862853 -0.48598800479329
3.8544980711568098 -0.5119709102728007
3.8496459995258023 -0.5016291935609773
3.8447987775411976 -0.49858474850686485
3.839956400355784 -0.45605875712623606
3.835118863127173 -0.44923175977335056
3.8302861610178196 -0.4501561380895245
3.82545828919503 -0.4492965857283048
3.8206352428309405 -0.45479350467532076
3.8158170171024945 -0.4517348884119886
3.81100360719146 -0.45576331270832665
3.8061950082844325 -0.4476661986851098
3.8013912155728224 -0.4451565391938323
3.7965922242528283 -0.4713513528180386
3.7917980295254496 -0.4865616238895046
3.7870086265964993 -0.4878979245570038
3.7822240106765834 -0.4812110657150453
3.777444176981077 -0.49332143613802165
3.7726691207301366 -0.4938969553616799
3.7678988371487145 -0.4869535359651378
3.763133321466537 -0.4655567957633334
3.758372568918076 -0.44308736930813397
3.7536165747425727 -0.44128887911497156
3.74886533418404 -0.43464412615191855
3.744118842491246 -0.4274402432600274
3.73937709491769 -0.4346966895055446
3.7346400867216154 -0.4329709783188795
3.7299078131660224 -0.44287164515201966
3.7251802695186447 -0.43629762070354194
3.7204574510519297 -0.3574287098659797
3.715739353043051 -0.22882869654938143
3.7110259707739184 -0.18385927957881956
3.7063172995311584 -0.30214470009710936
3.7016133346060895 -0.4224818329701224
3.6969140712947386 -0.48863282278076636
3.6922195048978503 -0.4928615058427877
3.6875296307208663 -0.4757913404149422
3.682844444073903 -0.4669096745883947
3.6781639402717667 -0.4570743637813703
3.673488114633961 -0.4658051891084338
3.6688169624846667 -0.4541543380585249
3.664150479152724 -0.43977752130055936
3.6594886599716414 -0.4448650966591217
3.654831500279606 -0.4500020777676011
3.650178995419468 -0.4706839065798264
3.645531140738713 -0.49049968925150755
3.640887931589477 -0.49773943953810773
3.6362493633285604 -0.4952134867957105
3.6316154313174005 -0.5171314078829368
3.6269861309220586 -0.5063994082278644
3.6223614575132244 -0.49777869366133404
3.6177414064662328 -0.4806529101160499
3.6131259731610417 -0.4741535025873931
3.608515152982208 -0.4841004823829445
3.6039089413189025 -0.4742343831542938
3.599307333564922 -0.4562349433906021
3.5947103251186663 -0.46152089935004675
3.5901179113831194 -0.4679019065057416
3.585530087765858 -0.48734785446639867
3.5809468496790666 -0.47879731851454876
3.5763681925395145 -0.46947635037842517
