3.647276510513027006e+03 5.182105894338542566e+04 5.182105894338542385e+01
3.648493313931878674e+03 4.842224858400205267e+04 4.842224858400205534e+01
3.649710523300362183e+03 4.718019570342599036e+04 4.718019570342599422e+01
3.650928138753912208e+03 4.907036287164244277e+04 4.907036287164244470e+01
3.652146160428005714e+03 5.393185685622746678e+04 5.393185685622746917e+01
3.653364588458166054e+03 6.018038290179480100e+04 6.018038290179480043e+01
3.654583422979961142e+03 6.591258555276443076e+04 6.591258555276442621e+01
3.655802664129004825e+03 7.022734798217481875e+04 7.022734798217481966e+01
3.657022312040956422e+03 7.348954984988957585e+04 7.348954984988957051e+01
3.658242366851520273e+03 7.640464914264575054e+04 7.640464914264575214e+01
3.659462828696445285e+03 7.900761075199971674e+04 7.900761075199972083e+01
3.660683697711526293e+03 8.063424814681001590e+04 8.063424814681002317e+01
3.661904974032602695e+03 8.064982883907463111e+04 8.064982883907462963e+01
3.663126657795560277e+03 7.907630953338838299e+04 7.907630953338838253e+01
3.664348749136330298e+03 7.671186470915877726e+04 7.671186470915877464e+01
3.665571248190888127e+03 7.465808443904074375e+04 7.465808443904074920e+01
3.666794155095254609e+03 7.339961671437608311e+04 7.339961671437608004e+01
3.668017469985497883e+03 7.239221745103973080e+04 7.239221745103972694e+01
3.669241192997728831e+03 7.097560880950861610e+04 7.097560880950861417e+01
3.670465324268105633e+03 6.960702691322952160e+04 6.960702691322951807e+01
3.671689863932831486e+03 6.962286007402025280e+04 6.962286007402025234e+01
3.672914812128153699e+03 7.152744446849591623e+04 7.152744446849591498e+01
3.674140168990367329e+03 7.406304226068613934e+04 7.406304226068614582e+01
3.675365934655810634e+03 7.539274726080449182e+04 7.539274726080449796e+01
3.676592109260870075e+03 7.451515754145487153e+04 7.451515754145486881e+01
3.677818692941974405e+03 7.137101088772059302e+04 7.137101088772060109e+01
3.679045685835599670e+03 6.674208753975975560e+04 6.674208753975975128e+01
3.680273088078268302e+03 6.229607395286981773e+04 6.229607395286981841e+01
3.681500899806545931e+03 5.983611749900302675e+04 5.983611749900303067e+01
3.682729121157045938e+03 6.003829650028450124e+04 6.003829650028450260e+01
3.683957752266426269e+03 6.179114707008287223e+04 6.179114707008287155e+01
3.685186793271389433e+03 6.286693991536903195e+04 6.286693991536903070e+01
3.686416244308686601e+03 6.170295460323768202e+04 6.170295460323768566e+01
3.687646105515111230e+03 5.892516729804046918e+04 5.892516729804047060e+01
3.688876377027504077e+03 5.718162495349880191e+04 5.718162495349880459e+01
3.690107058982751823e+03 5.905662158646647731e+04 5.905662158646647697e+01
3.691338151517785718e+03 6.459693441573621385e+04 6.459693441573621442e+01
3.692569654769583849e+03 7.087730727449717233e+04 7.087730727449716994e+01
3.693801568875168869e+03 7.446562968027748866e+04 7.446562968027748752e+01
3.695033893971609814e+03 7.453598516446453868e+04 7.453598516446453459e+01
3.696266630196021651e+03 7.325979769229021622e+04 7.325979769229022054e+01
3.697499777685565277e+03 7.329237982985582494e+04 7.329237982985583244e+01
3.698733336577445243e+03 7.554603981509861478e+04 7.554603981509860944e+01
3.699967307008915213e+03 7.896225704627555388e+04 7.896225704627555331e+01
3.701201689117271599e+03 8.139924631605300237e+04 8.139924631605300931e+01
3.702436483039858558e+03 8.084412236589854001e+04 8.084412236589854217e+01
3.703671688914066181e+03 7.643147880926377547e+04 7.643147880926377979e+01
3.704907306877327756e+03 6.886850600464678428e+04 6.886850600464678962e+01
3.706143337067125685e+03 6.035333718264395429e+04 6.035333718264395486e+01
3.707379779620987392e+03 5.363477855583400378e+04 5.363477855583400355e+01
3.708616634676483955e+03 5.048996589109044726e+04 5.048996589109044919e+01
3.709853902371235108e+03 5.135740075365728990e+04 5.135740075365728785e+01
3.711091582842905609e+03 5.611367777210858185e+04 5.611367777210858065e+01
3.712329676229205234e+03 6.401800968116820877e+04 6.401800968116820911e+01
3.713568182667891506e+03 7.296769531484271283e+04 7.296769531484271454e+01
3.714807102296766516e+03 7.987719009247627400e+04 7.987719009247626900e+01
3.716046435253677828e+03 8.218296725993817381e+04 8.218296725993818086e+01
3.717286181676520755e+03 7.901112157894406118e+04 7.901112157894405641e+01
3.718526341703234721e+03 7.114418284075606789e+04 7.114418284075607346e+01
3.719766915471807806e+03 6.044786205568617152e+04 6.044786205568617277e+01
3.721007903120270839e+03 4.984210853147576563e+04 4.984210853147576614e+01
3.722249304786702851e+03 4.295214195901647327e+04 4.295214195901647258e+01
3.723491120609228346e+03 4.225201136285915709e+04 4.225201136285915737e+01
3.724733350726018671e+03 4.717803630312396854e+04 4.717803630312396734e+01
3.725975995275289733e+03 5.427811266065980453e+04 5.427811266065980789e+01
3.727219054395304283e+03 5.955892268013281137e+04 5.955892268013280955e+01
3.728462528224371908e+03 6.137763251249528548e+04 6.137763251249528906e+01
3.729706416900847216e+03 6.093750386074138805e+04 6.093750386074138703e+01
3.730950720563132109e+03 5.958652243247272418e+04 5.958652243247272651e+01
3.732195439349673961e+03 5.674187104604060005e+04 5.674187104604060039e+01
3.733440573398965171e+03 5.128874470528189704e+04 5.128874470528189988e+01
3.734686122849547701e+03 4.387700465101047303e+04 4.387700465101047342e+01
3.735932087840005806e+03 3.704674107224046020e+04 3.704674107224045798e+01
3.737178468508972401e+03 3.361175579461004963e+04 3.361175579461004759e+01
3.738425264995126327e+03 3.507298853091729688e+04 3.507298853091729995e+01
3.739672477437192356e+03 4.090847077569119574e+04 4.090847077569119961e+01
3.740920105973940736e+03 4.859463578013337974e+04 4.859463578013338036e+01
3.742168150744190370e+03 5.444851811406831257e+04 5.444851811406831388e+01
3.743416611886803821e+03 5.562551001769273716e+04 5.562551001769273995e+01
3.744665489540690942e+03 5.202464806226166547e+04 5.202464806226166871e+01
3.745914783844809335e+03 4.603207441957308038e+04 4.603207441957307822e+01
3.747164494938160715e+03 4.036060729650617577e+04 4.036060729650617418e+01
3.748414622959794542e+03 3.646004530480525136e+04 3.646004530480524863e+01
3.749665168048806663e+03 3.496627867504125607e+04 3.496627867504125931e+01
3.750916130344337944e+03 3.679952745479851001e+04 3.679952745479850762e+01
3.752167509985576999e+03 4.262356737196094764e+04 4.262356737196094514e+01
3.753419307111759736e+03 5.135690194605638681e+04 5.135690194605638936e+01
3.754671521862167083e+03 6.027310827757748484e+04 6.027310827757748513e+01
3.755924154376124989e+03 6.633332803986218642e+04 6.633332803986218096e+01
3.757177204793009878e+03 6.723193298381676141e+04 6.723193298381676186e+01
3.758430673252240467e+03 6.286977787731336139e+04 6.286977787731336065e+01
3.759684559893285041e+03 5.649323261203202128e+04 5.649323261203202406e+01
3.760938864855657357e+03 5.248083529318189539e+04 5.248083529318189733e+01
3.762193588278918014e+03 5.222399072551551217e+04 5.222399072551551313e+01
3.763448730302672629e+03 5.357600009799834515e+04 5.357600009799834595e+01
3.764704291066575024e+03 5.428453513562798616e+04 5.428453513562799060e+01
3.765960270710326313e+03 5.418808640002472384e+04 5.418808640002472288e+01
3.767216669373670811e+03 5.425583353981154505e+04 5.425583353981154744e+01
3.768473487196404221e+03 5.542718160476833873e+04 5.542718160476834299e+01
3.769730724318364537e+03 5.837087484320827934e+04 5.837087484320827713e+01
3.770988380879438864e+03 6.293975008531429921e+04 6.293975008531430149e+01
3.772246457019560694e+03 6.801079128439484339e+04 6.801079128439484123e+01
3.773504952878708991e+03 7.233309684659259801e+04 7.233309684659259631e+01
3.774763868596911834e+03 7.509702854733663844e+04 7.509702854733663457e+01
3.776023204314240957e+03 7.609933566112468543e+04 7.609933566112468384e+01
3.777282960170817205e+03 7.600830644706946623e+04 7.600830644706947226e+01
3.778543136306806900e+03 7.604122785303070850e+04 7.604122785303070486e+01
3.779803732862423658e+03 7.706417034798130044e+04 7.706417034798130317e+01
3.781064749977927931e+03 7.905282584890619910e+04 7.905282584890619546e+01
3.782326187793626559e+03 8.121942608011647826e+04 8.121942608011647735e+01
3.783588046449874128e+03 8.253690023176297836e+04 8.253690023176298496e+01
3.784850326087070243e+03 8.203107210448320257e+04 8.203107210448320075e+01
3.786113026845663626e+03 7.879028935211466160e+04 7.879028935211466944e+01
3.787376148866147560e+03 7.272074430058448343e+04 7.272074430058448513e+01
3.788639692289064442e+03 6.553268826436161180e+04 6.553268826436161021e+01
3.789903657255001235e+03 5.996870839203080686e+04 5.996870839203080550e+01
3.791168043904593560e+03 5.768822134698831360e+04 5.768822134698831405e+01
3.792432852378523876e+03 5.805441249822045211e+04 5.805441249822045080e+01
3.793698082817520117e+03 5.881382582049541816e+04 5.881382582049541696e+01
3.794963735362359330e+03 5.813497592769555922e+04 5.813497592769556377e+01
3.796229810153863582e+03 5.606066543245640787e+04 5.606066543245641043e+01
3.797496307332902234e+03 5.373924461262853583e+04 5.373924461262853924e+01
3.798763227040393303e+03 5.206240474572047242e+04 5.206240474572047106e+01
3.800030569417300285e+03 5.187145329342711193e+04 5.187145329342711619e+01
3.801298334604633510e+03 5.425750315539588337e+04 5.425750315539588797e+01
3.802566522743451060e+03 5.935398296355121420e+04 5.935398296355121772e+01
3.803835133974857854e+03 6.547872931144747417e+04 6.547872931144748065e+01
3.805104168440006561e+03 7.012090769561090565e+04 7.012090769561091008e+01
3.806373626280095777e+03 7.166407181310965098e+04 7.166407181310965768e+01
3.807643507636370941e+03 7.057462768858752679e+04 7.057462768858752611e+01
3.808913812650127056e+03 6.912921519803325646e+04 6.912921519803326476e+01
3.810184541462703692e+03 6.924038165113946889e+04 6.924038165113947230e+01
3.811455694215488165e+03 7.029475015000945132e+04 7.029475015000944893e+01
3.812727271049916453e+03 6.972624566900117497e+04 6.972624566900117316e+01
3.813999272107470006e+03 6.579661465450162359e+04 6.579661465450162439e+01
3.815271697529677112e+03 5.941522120563753560e+04 5.941522120563753617e+01
3.816544547458115630e+03 5.327585755290596717e+04 5.327585755290596836e+01
3.817817822034407982e+03 4.940720663489417348e+04 4.940720663489417319e+01
3.819091521400225702e+03 4.750043898767626524e+04 4.750043898767626871e+01
3.820365645697287619e+03 4.580435458572738571e+04 4.580435458572738838e+01
3.821640195067357581e+03 4.365765013949100103e+04 4.365765013949100393e+01
3.822915169652249460e+03 4.200134058545320295e+04 4.200134058545320670e+01
3.824190569593823056e+03 4.110426825731613644e+04 4.110426825731613576e+01
3.825466395033986373e+03 3.975844589663665101e+04 3.975844589663665118e+01
3.826742646114692889e+03 3.745967044528434053e+04 3.745967044528433831e+01
3.828019322977945194e+03 3.549566635500222037e+04 3.549566635500222134e+01
3.829296425765793174e+03 3.517980816402722849e+04 3.517980816402722866e+01
3.830573954620333552e+03 3.622956101038691850e+04 3.622956101038691656e+01
3.831851909683710346e+03 3.721890039426715521e+04 3.721890039426715902e+01
3.833130291098114867e+03 3.712051207232616434e+04 3.712051207232616434e+01
3.834409099005787084e+03 3.636867208047620807e+04 3.636867208047620892e+01
3.835688333549013350e+03 3.627439025050117925e+04 3.627439025050117749e+01
3.836967994870126859e+03 3.721579731099184573e+04 3.721579731099184585e+01
3.838248083111510368e+03 3.804119407778292953e+04 3.804119407778293294e+01
3.839528598415591659e+03 3.781637188031309779e+04 3.781637188031309904e+01
3.840809540924848534e+03 3.752518685448006727e+04 3.752518685448006863e+01
3.842090910781804268e+03 3.923760951057761122e+04 3.923760951057761304e+01
3.843372708129030343e+03 4.377949978295304754e+04 4.377949978295304589e+01
3.844654933109146896e+03 4.974097951740080316e+04 4.974097951740080248e+01
3.845937585864819994e+03 5.482193967920361320e+04 5.482193967920361644e+01
3.847220666538763453e+03 5.772725157524920360e+04 5.772725157524920547e+01
3.848504175273740657e+03 5.848898670285046683e+04 5.848898670285046819e+01
3.849788112212560463e+03 5.766381238527371897e+04 5.766381238527372233e+01
3.851072477498079934e+03 5.613603550289035775e+04 5.613603550289035837e+01
3.852357271273203878e+03 5.505832151846025226e+04 5.505832151846025369e+01
3.853642493680885309e+03 5.475640190127652750e+04 5.475640190127652573e+01
3.854928144864124988e+03 5.419088830902230256e+04 5.419088830902230569e+01
3.856214224965969606e+03 5.231856874936476379e+04 5.231856874936476487e+01
3.857500734129516331e+03 4.923499751841797843e+04 4.923499751841797689e+01
3.858787672497906897e+03 4.568232883514455170e+04 4.568232883514455267e+01
3.860075040214333967e+03 4.262141739033882186e+04 4.262141739033882004e+01
3.861362837422036137e+03 4.156322318371848814e+04 4.156322318371849178e+01
3.862651064264299748e+03 4.385094834745623666e+04 4.385094834745623871e+01
3.863939720884459348e+03 4.879351745930151083e+04 4.879351745930151196e+01
3.865228807425898140e+03 5.360381452089657978e+04 5.360381452089658438e+01
3.866518324032045712e+03 5.598311352003133652e+04 5.598311352003133834e+01
3.867808270846379855e+03 5.588569034177094727e+04 5.588569034177094608e+01
3.869098648012427475e+03 5.436354771415547293e+04 5.436354771415547305e+01
3.870389455673761859e+03 5.199332166023642640e+04 5.199332166023642543e+01
3.871680693974004498e+03 4.923369557738550066e+04 4.923369557738550384e+01
3.872972363056825088e+03 4.743697151990079146e+04 4.743697151990079419e+01
3.874264463065941982e+03 4.826272669092240540e+04 4.826272669092240619e+01
3.875556994145119461e+03 5.166196450672140782e+04 5.166196450672141083e+01
3.876849956438171830e+03 5.512013881832380139e+04 5.512013881832380235e+01
3.878143350088960688e+03 5.591513892706703336e+04 5.591513892706703359e+01
3.879437175241394471e+03 5.399505464901089726e+04 5.399505464901089624e+01
3.880731432039431184e+03 5.166375955334829632e+04 5.166375955334829939e+01
3.882026120627077034e+03 5.077014693418207025e+04 5.077014693418207258e+01
3.883321241148384615e+03 5.144041617380477692e+04 5.144041617380477760e+01
3.884616793747456541e+03 5.282880747473883093e+04 5.282880747473883076e+01
3.885912778568440899e+03 5.363678563907997159e+04 5.363678563907997443e+01
3.887209195755536712e+03 5.300404070633614901e+04 5.300404070633614850e+01
3.888506045452989838e+03 5.205806408181606093e+04 5.205806408181606315e+01
3.889803327805093431e+03 5.331896869320366386e+04 5.331896869320366505e+01
3.891101042956190213e+03 5.802552311626781011e+04 5.802552311626781290e+01
3.892399191050670652e+03 6.480576927163783694e+04 6.480576927163784262e+01
3.893697772232972511e+03 7.079845487498884904e+04 7.079845487498884893e+01
3.894996786647583122e+03 7.385575176866402035e+04 7.385575176866402103e+01
3.896296234439037107e+03 7.407583595634849917e+04 7.407583595634849871e+01
3.897596115751917296e+03 7.317397427437217266e+04 7.317397427437217061e+01
3.898896430730855627e+03 7.241248342759323714e+04 7.241248342759324430e+01
3.900197179520529971e+03 7.186328075353900203e+04 7.186328075353900147e+01
3.901498362265670949e+03 7.138577377712191083e+04 7.138577377712191208e+01
3.902799979111052380e+03 7.089634975331254827e+04 7.089634975331254907e+01
3.904102030201499474e+03 6.991053851217597548e+04 6.991053851217597526e+01
3.905404515681884732e+03 6.825840182336978614e+04 6.825840182336978046e+01
3.906707435697129313e+03 6.709818047231034143e+04 6.709818047231034654e+01
3.908010790392202580e+03 6.823100161346465757e+04 6.823100161346465597e+01
3.909314579912122554e+03 7.220989845477772178e+04 7.220989845477772917e+01
3.910618804401955458e+03 7.757970951143637649e+04 7.757970951143637706e+01
3.911923464006814811e+03 8.231986795396596426e+04 8.231986795396596790e+01
3.913228558871865062e+03 8.543388861930693383e+04 8.543388861930694134e+01
3.914534089142317043e+03 8.680402470462411293e+04 8.680402470462411202e+01
3.915840054963429793e+03 8.645899554867978441e+04 8.645899554867978054e+01
3.917146456480512370e+03 8.448344076766120270e+04 8.448344076766120736e+01
3.918453293838922036e+03 8.104411157472533523e+04 8.104411157472533489e+01
3.919760567184062893e+03 7.627484807392186485e+04 7.627484807392187349e+01
3.921068276661389064e+03 7.063609446507009852e+04 7.063609446507010148e+01
3.922376422416403329e+03 6.547034783401757886e+04 6.547034783401757352e+01
3.923685004594656675e+03 6.234643794428416004e+04 6.234643794428416186e+01
3.924994023341747379e+03 6.134214416144521965e+04 6.134214416144521920e+01
3.926303478803324651e+03 6.052166410229277972e+04 6.052166410229278171e+01
3.927613371125084541e+03 5.754973773899122898e+04 5.754973773899123302e+01
3.928923700452772209e+03 5.165786010607030767e+04 5.165786010607030931e+01
3.930234466932181022e+03 4.399161126619994320e+04 4.399161126619994633e+01
3.931545670709154365e+03 3.638629514787779044e+04 3.638629514787778874e+01
3.932857311929582920e+03 3.014581175320748662e+04 3.014581175320748585e+01
3.934169390739406026e+03 2.593673081620055018e+04 2.593673081620055143e+01
3.935481907284612589e+03 2.428698558461835637e+04 2.428698558461835688e+01
3.936794861711239719e+03 2.569282368280583614e+04 2.569282368280583739e+01
3.938108254165373637e+03 3.019815238739005144e+04 3.019815238739005281e+01
3.939422084793148315e+03 3.693565693434283457e+04 3.693565693434283759e+01
3.940736353740746836e+03 4.415927486100912211e+04 4.415927486100912347e+01
3.942051061154402760e+03 4.997931834425769921e+04 4.997931834425769893e+01
3.943366207180396032e+03 5.351759585628969944e+04 5.351759585628970228e+01
3.944681791965056163e+03 5.570954687785626447e+04 5.570954687785626902e+01
3.945997815654762235e+03 5.865177169673454773e+04 5.865177169673454927e+01
3.947314278395941528e+03 6.350008054947247001e+04 6.350008054947247160e+01
3.948631180335070439e+03 6.936622582890857302e+04 6.936622582890856847e+01
3.949948521618673112e+03 7.481298953296239779e+04 7.481298953296240484e+01
3.951266302393324622e+03 7.930177113538447884e+04 7.930177113538448452e+01
3.952584522805647794e+03 8.264143537089740857e+04 8.264143537089741187e+01
3.953903183002313654e+03 8.460984926016669488e+04 8.460984926016669760e+01
3.955222283130044161e+03 8.538291928973207541e+04 8.538291928973207234e+01
3.956541823335607205e+03 8.514187121197191300e+04 8.514187121197191743e+01
3.957861803765823424e+03 8.376949085585946159e+04 8.376949085585945909e+01
3.959182224567558933e+03 8.126190799498594424e+04 8.126190799498594686e+01
3.960503085887730776e+03 7.724610091809718870e+04 7.724610091809718426e+01
3.961824387873305113e+03 7.081446456894019502e+04 7.081446456894019548e+01
3.963146130671296305e+03 6.230494134096404014e+04 6.230494134096404224e+01
3.964468314428768281e+03 5.381056491213158733e+04 5.381056491213158921e+01
3.965790939292833173e+03 4.670417877811644576e+04 4.670417877811645013e+01
3.967114005410653135e+03 4.040728263729455648e+04 4.040728263729455705e+01
3.968437512929439890e+03 3.445369557686937333e+04 3.445369557686937156e+01
3.969761461996451999e+03 3.012815825119679721e+04 3.012815825119679758e+01
3.971085852758999863e+03 2.934832119324662199e+04 2.934832119324662258e+01
3.972410685364441633e+03 3.283959228533568967e+04 3.283959228533569075e+01
3.973735959960184573e+03 3.978020038419526099e+04 3.978020038419526117e+01
3.975061676693685513e+03 4.870325353153854667e+04 4.870325353153855019e+01
3.976387835712450396e+03 5.835010081519096275e+04 5.835010081519096303e+01
3.977714437164034280e+03 6.794053728113861871e+04 6.794053728113861723e+01
3.979041481196041332e+03 7.703941820908788941e+04 7.703941820908788429e+01
3.980368967956125289e+03 8.506938832564692711e+04 8.506938832564692632e+01
3.981696897591988090e+03 9.102238578056890401e+04 9.102238578056891072e+01
3.983025270251383517e+03 9.421601698587952706e+04 9.421601698587953422e+01
3.984354086082111735e+03 9.534642310519934108e+04 9.534642310519934938e+01
3.985683345232023839e+03 9.614793229187803809e+04 9.614793229187803547e+01
3.987013047849019586e+03 9.788750669059992651e+04 9.788750669059993470e+01
3.988343194081048750e+03 1.005203582265524892e+05 1.005203582265524886e+02
3.989673784076110223e+03 1.031290215277059469e+05 1.031290215277059445e+02
3.991004817982251097e+03 1.049659447282495676e+05 1.049659447282495677e+02
3.992336295947569852e+03 1.061685496266714326e+05 1.061685496266714352e+02
3.993668218120213623e+03 1.071804092440814711e+05 1.071804092440814742e+02
3.995000584648377298e+03 1.076473525196318806e+05 1.076473525196318803e+02
3.996333395680308058e+03 1.068408604885467212e+05 1.068408604885467241e+02
3.997666651364300378e+03 1.051646263045157102e+05 1.051646263045157070e+02
3.999000351848699665e+03 1.044204652728667279e+05 1.044204652728667355e+02
4.000334497281899075e+03 1.062040205079559819e+05 1.062040205079559883e+02
4.001669087812343150e+03 1.100882657010960829e+05 1.100882657010960912e+02
4.003004123588524180e+03 1.136428089468416001e+05 1.136428089468415976e+02
4.004339604758986297e+03 1.142242974498795229e+05 1.142242974498795292e+02
4.005675531472321381e+03 1.110348204706724500e+05 1.110348204706724573e+02
4.007011903877170880e+03 1.063724714651755057e+05 1.063724714651755079e+02
4.008348722122226263e+03 1.042334334025412536e+05 1.042334334025412517e+02
4.009685986356228568e+03 1.063982793320095516e+05 1.063982793320095510e+02
4.011023696727968854e+03 1.109128996575230558e+05 1.109128996575230559e+02
4.012361853386287748e+03 1.149781270765771187e+05 1.149781270765771239e+02
4.013700456480074536e+03 1.176204849685072695e+05 1.176204849685072702e+02
4.015039506158268978e+03 1.192531391133504512e+05 1.192531391133504570e+02
4.016379002569861768e+03 1.202496078588218661e+05 1.202496078588218751e+02
4.017718945863889985e+03 1.206617755770603544e+05 1.206617755770603537e+02
4.019059336189443457e+03 1.207964588932830084e+05 1.207964588932830168e+02
4.020400173695661124e+03 1.211705799243986548e+05 1.211705799243986519e+02
4.021741458531730586e+03 1.216675214308950526e+05 1.216675214308950501e+02
4.023083190846890375e+03 1.215911141750052338e+05 1.215911141750052309e+02
4.024425370790427678e+03 1.207919289026959596e+05 1.207919289026959575e+02
4.025767998511680617e+03 1.201080708097171446e+05 1.201080708097171481e+02
4.027111074160036424e+03 1.205215985109891044e+05 1.205215985109891079e+02
4.028454597884933264e+03 1.216277401365180849e+05 1.216277401365180850e+02
4.029798569835857506e+03 1.209455569225161307e+05 1.209455569225161327e+02
4.031142990162345541e+03 1.159689928237152344e+05 1.159689928237152401e+02
